account,risk_level,max_score,mean_score,total_transactions,suspicious_transactions,total_amount
C832292933,high_risk,0.6586192374558588,0.6586192374558588,1,1,3199.06
M1280603381,high_risk,0.6586192374558588,0.6586192374558588,1,1,3199.06
C564526486,high_risk,0.6582235465598973,0.6582235465598973,1,1,351854.11
C706665172,high_risk,0.6579996473059673,0.6579996473059673,1,1,348186.2
C1365575811,high_risk,0.6579469296675997,0.6579469296675997,1,1,378896.52
C47918293,high_risk,0.6577441551417893,0.6577441551417893,1,1,235288.68
C289711450,high_risk,0.6573744214712394,0.6573744214712394,1,1,24495.45
M1045567253,high_risk,0.6573744214712394,0.6573744214712394,1,1,24495.45
C1112758237,high_risk,0.6572482927924155,0.6572482927924155,1,1,223744.8
C1831477404,high_risk,0.6572482927924155,0.5717208393654213,7,2,1545358.3
C1756819670,high_risk,0.6572082512031802,0.6572082512031802,1,1,418688.27
C1045731788,high_risk,0.6564934707130402,0.6564934707130402,1,1,259753.27
C1209271652,high_risk,0.6564934707130402,0.5735250059594932,2,1,374465.75
C908084672,high_risk,0.6563931785568489,0.6563931785568489,1,1,358831.92
C1750905143,high_risk,0.6563248720382762,0.5572870791663408,12,6,2068763.46
C553879264,high_risk,0.6563248720382762,0.6563248720382762,1,1,91611.03
C1173340685,high_risk,0.6560901854605483,0.6560901854605483,1,1,108803.98
C1443967876,high_risk,0.656076008590727,0.656076008590727,1,1,125872.53
C1458748394,high_risk,0.6560518419938188,0.6560518419938188,1,1,2344.79
C716157500,high_risk,0.6560127181205224,0.6106490605462087,3,2,343529.75
C735228558,high_risk,0.6560127181205224,0.6560127181205224,1,1,62871.06
C1198197478,high_risk,0.6558539705590627,0.6558539705590627,1,1,473499.51
C137123763,high_risk,0.6557820554236652,0.6557820554236652,1,1,68988.21
C691096777,high_risk,0.6555690443993052,0.6555690443993052,1,1,4865.48
C1860513229,high_risk,0.6554427398135717,0.5441746188152156,3,1,158321.79
C95369743,high_risk,0.6554427398135717,0.6554427398135717,1,1,63189.26
C1068824137,high_risk,0.6554360078287338,0.5857145747623458,10,6,1564142.12
C1476235721,high_risk,0.6554360078287338,0.6554360078287338,1,1,131409.27
C827328832,high_risk,0.655146555221228,0.655146555221228,1,1,119081.76
C1290698656,high_risk,0.65509741684886,0.65509741684886,1,1,361980.67
C381930033,high_risk,0.6548556730833784,0.6548556730833784,1,1,82550.39
C1500697171,high_risk,0.6539820963094457,0.6539820963094457,1,1,42672.03
C1250499735,high_risk,0.6537739157881418,0.6537739157881418,1,1,12336.48
C990398217,high_risk,0.6537739157881418,0.6537739157881418,1,1,12336.48
C329481770,high_risk,0.6537138683284661,0.6537138683284661,1,1,51311.41
C1182461167,high_risk,0.6537088690551597,0.5810222849744897,6,3,595502.95
C226586078,high_risk,0.6537088690551597,0.6537088690551597,1,1,42922.81
C1284149862,high_risk,0.6532539880845953,0.6532539880845953,1,1,373404.04
C151544341,high_risk,0.6532539880845953,0.6532539880845953,1,1,373404.04
C361571676,high_risk,0.6529540268006736,0.6529540268006736,1,1,133637.07
C716972621,high_risk,0.6528154559517798,0.6528154559517798,1,1,360997.83
C1717433286,high_risk,0.6520051892738419,0.6520051892738419,1,1,380015.14
C195970976,high_risk,0.6519901333238178,0.6519901333238178,1,1,358124.44
C1783463798,high_risk,0.6518131553055774,0.6518131553055774,1,1,266803.57
C1810132623,high_risk,0.6518131553055774,0.5581094412603517,6,2,1036579.64
C1088491512,high_risk,0.6516229326781329,0.6516229326781329,1,1,198847.32
C1259769769,high_risk,0.6515585952894087,0.4639329025443667,4,1,552183.94
C1676010932,high_risk,0.6515585952894087,0.6515585952894087,1,1,157964.89
C558216562,high_risk,0.6514411993439095,0.6514411993439095,1,1,8921.26
C905488851,high_risk,0.6514411993439095,0.6514411993439095,1,1,8921.26
C1467515503,high_risk,0.6510144113722921,0.6510144113722921,1,1,71275.47
C20671747,high_risk,0.6510144113722921,0.483406408790843,6,1,340430.84
C1365790282,high_risk,0.6510131447678281,0.6510131447678281,1,1,26516.56
C1937962514,high_risk,0.6510131447678281,0.45183906081399894,2,1,89127.36
C271422148,high_risk,0.6506226353314055,0.6506226353314055,1,1,332359.2
C164714495,high_risk,0.6506109374841397,0.6506109374841397,1,1,5221.77
C1299145277,high_risk,0.6506098278912845,0.6506098278912845,1,1,40030.78
C1523649562,high_risk,0.6495184539093224,0.6495184539093224,1,1,414238.59
C1787987889,high_risk,0.6493598951562402,0.6493598951562402,1,1,96757.4
C1688019098,high_risk,0.6490698529568034,0.5682628051345968,9,2,1436044.17
C585074510,high_risk,0.6490698529568034,0.6490698529568034,1,1,211094.41
C1751403001,high_risk,0.6486799902880123,0.6486799902880123,1,1,135324.19
C647973805,high_risk,0.6483381873147525,0.6483381873147525,1,1,194311.34
C1076202543,high_risk,0.6477916383517406,0.6477916383517406,1,1,431381.17
C1060830840,high_risk,0.6476551105682067,0.5791493604447285,7,4,1855460.4
C1629454900,high_risk,0.6476551105682067,0.6476551105682067,1,1,700967.19
C2143739483,high_risk,0.6473006834137198,0.6473006834137198,1,1,201073.81
C537265886,high_risk,0.6467461909632224,0.6467461909632224,1,1,226031.29
C2035801202,high_risk,0.6464418267902419,0.6464418267902419,1,1,288838.13
C1502882632,high_risk,0.646271497435492,0.646271497435492,1,1,138647.54
C1348115836,high_risk,0.6462548892020006,0.6462548892020006,1,1,100198.77
C1123321137,high_risk,0.646161026336191,0.646161026336191,1,1,8679.13
C575335780,high_risk,0.646161026336191,0.581871146051534,6,3,703941.72
C146305349,high_risk,0.646054575535757,0.646054575535757,1,1,7322.98
C913242382,high_risk,0.646054575535757,0.646054575535757,1,1,7322.98
C553821397,high_risk,0.6455555513562063,0.6455555513562063,1,1,46179.38
C1984094095,high_risk,0.6455365625166081,0.6455365625166081,1,1,311685.89
C464649704,high_risk,0.644996618180282,0.644996618180282,1,1,314134.01
C901689694,high_risk,0.6447431867168565,0.6447431867168565,1,1,312471.16
C1282788025,high_risk,0.6444899613212001,0.569782843372053,3,1,59076.18
C864221358,high_risk,0.6444899613212001,0.6444899613212001,1,1,25090.03
C1854778591,high_risk,0.6438718452484644,0.5559902747594988,2,1,18018.38
C685934,high_risk,0.6438718452484644,0.6438718452484644,1,1,2099.59
C2100440237,high_risk,0.6438022934315768,0.6438022934315768,1,1,11436.9
C526720216,high_risk,0.6438022934315768,0.6438022934315768,1,1,11436.9
C1219161283,high_risk,0.6435310593394503,0.5119525881636628,4,1,551583.0399999999
C2108440536,high_risk,0.6435310593394503,0.6435310593394503,1,1,183074.81
C1826747905,high_risk,0.6428805517785969,0.6428805517785969,1,1,105647.45
C509858326,high_risk,0.6428709518983251,0.6428709518983251,1,1,28625.92
C843149630,high_risk,0.6428271821730032,0.6428271821730032,1,1,357220.77
C1529115495,high_risk,0.6424514686281473,0.485930608496335,6,2,549682.0
C1859823482,high_risk,0.6424514686281473,0.6424514686281473,1,1,201342.13
C288665596,high_risk,0.642270462608467,0.4922800585152568,4,1,266177.97
C638695843,high_risk,0.642270462608467,0.642270462608467,1,1,90556.08
C322830747,high_risk,0.6416712196237507,0.6416712196237507,1,1,82564.24
C736709391,high_risk,0.6416693853332647,0.5134999180019411,8,2,991224.4
C817689537,high_risk,0.6416693853332647,0.6416693853332647,1,1,186838.95
C1660837991,high_risk,0.6407808009614961,0.6407808009614961,1,1,101669.17
C5255258,high_risk,0.6399329213868781,0.6399329213868781,1,1,494972.01
C1574509514,high_risk,0.6397728911927194,0.6397728911927194,1,1,2643.45
C215145189,high_risk,0.6397728911927194,0.5762339167298802,4,2,69216.6
C1560379655,high_risk,0.639624724512685,0.639624724512685,1,1,254895.5
C1851522556,high_risk,0.6391657586799511,0.6391657586799511,1,1,333946.96
C593768538,high_risk,0.6389768737174455,0.6389768737174455,1,1,161613.93
C464872674,high_risk,0.6387829248245491,0.6387829248245491,1,1,231881.5
C1865617081,high_risk,0.6384374977562691,0.6384374977562691,1,1,288438.0
C220432328,high_risk,0.6382932512927886,0.6382932512927886,1,1,235362.23
C1517116047,high_risk,0.6382882134107379,0.6382882134107379,1,1,21502.38
C1617174216,high_risk,0.6381485462277948,0.6381485462277948,1,1,147388.67
C824009085,high_risk,0.6381485462277948,0.4972871372561207,4,1,288630.52
C1839168128,high_risk,0.6380844592468261,0.6380844592468261,1,1,583848.46
C1643855278,high_risk,0.6380378069288626,0.6380378069288626,1,1,357663.13
C1936728619,high_risk,0.6380378069288626,0.6380378069288626,1,1,357663.13
C1280124872,high_risk,0.6375878808470432,0.6375878808470432,1,1,73210.99
C1435804085,high_risk,0.6375878808470432,0.5664199645455993,3,1,112183.48000000001
C1839337592,high_risk,0.6373651922735522,0.6264962404217631,2,2,397053.91000000003
C564893839,high_risk,0.6373651922735522,0.6373651922735522,1,1,131250.53
C1927963027,high_risk,0.6371087929965216,0.6371087929965216,1,1,522264.81
C1592712032,high_risk,0.6368394565812494,0.6368394565812494,1,1,457552.45
C1094199074,high_risk,0.6364722801717143,0.6364722801717143,1,1,63764.9
C885951223,high_risk,0.6364722801717143,0.4977719554901012,6,1,450924.06
C1046056441,high_risk,0.6361191818030792,0.6361191818030792,1,1,556542.19
C2117642238,high_risk,0.6361132172581583,0.6361132172581583,1,1,92971.79
C796533847,high_risk,0.6361132172581583,0.5572895115640277,2,1,103754.73
C1963974958,high_risk,0.6360643911953745,0.6360643911953745,1,1,234052.7
C1076855029,high_risk,0.636054346078937,0.636054346078937,1,1,174413.77
C1123629720,high_risk,0.636054346078937,0.46105966778103274,6,1,399616.86
C65080774,high_risk,0.6360110654368425,0.6360110654368425,1,1,635507.97
C753426788,high_risk,0.6355191992902228,0.6355191992902228,1,1,285360.06
C1087072654,high_risk,0.6353773698945635,0.6353773698945635,1,1,134977.11
C1163088324,high_risk,0.6351664594940646,0.6351664594940646,1,1,334262.17
C756637412,high_risk,0.6351461622715937,0.6351461622715937,1,1,114275.55
C37268876,high_risk,0.6351416810218735,0.6351416810218735,1,1,10844.67
C510113906,high_risk,0.6351416810218735,0.47147934707980954,2,1,15342.54
C1244880808,high_risk,0.6349990469085657,0.6349990469085657,1,1,336827.91
C476402209,high_risk,0.6349990469085657,0.5308311023499539,4,1,733238.64
C951988316,high_risk,0.634872359819288,0.634872359819288,1,1,223123.71
C761973299,high_risk,0.6348220892656675,0.6348220892656675,1,1,43906.79
C837659261,high_risk,0.6348220892656675,0.497774060774209,3,1,98982.73000000001
C878598679,high_risk,0.6344396648022435,0.6344396648022435,1,1,185897.79
C1100767002,high_risk,0.6341460262366412,0.6052500523198555,2,1,490159.72
C392289808,high_risk,0.6341460262366412,0.6341460262366412,1,1,135327.21
C1510087865,high_risk,0.6336987092401214,0.6336987092401214,1,1,205368.78
C1590792382,high_risk,0.6335260111000561,0.6335260111000561,1,1,117257.18
C1082795132,high_risk,0.6334903373636604,0.6334903373636604,1,1,607537.17
C1648582256,high_risk,0.6330589607388359,0.6330589607388359,1,1,148834.28
C1894144426,high_risk,0.6327404384167236,0.6327404384167236,1,1,206955.99
C1878700101,high_risk,0.6324818773399035,0.6324818773399035,1,1,94332.0
C1568949719,high_risk,0.6321020192303147,0.6321020192303147,1,1,274108.4
C1629911510,high_risk,0.6316744591317773,0.5456066614013425,6,1,551263.69
C180078856,high_risk,0.6316744591317773,0.6316744591317773,1,1,293530.31
C1048128739,high_risk,0.6312307764666718,0.6312307764666718,1,1,315325.25
C1886567481,high_risk,0.6308430398001019,0.6308430398001019,1,1,59531.87
C1603696865,high_risk,0.6305123869684264,0.6305123869684264,1,1,554026.99
C260638966,high_risk,0.6299793266256506,0.6299793266256506,1,1,229848.96
C405252209,high_risk,0.6295913532777333,0.6295913532777333,1,1,203148.34
C1602530280,high_risk,0.6293525278868928,0.6293525278868928,1,1,134469.08
C1933129092,high_risk,0.6292728417288959,0.6292728417288959,1,1,300632.87
C838411509,high_risk,0.6292728417288959,0.5769924073044862,4,1,750564.45
C1179689991,high_risk,0.6291254652925786,0.6291254652925786,1,1,265098.67
C884457408,high_risk,0.6291254652925786,0.6007697445829545,2,1,566804.6799999999
C1297685781,high_risk,0.6291011794921275,0.5365055149497212,10,3,1332070.83
C281421502,high_risk,0.6291011794921275,0.6291011794921275,1,1,248196.92
C1112414583,high_risk,0.6289373545739141,0.4699410824962984,2,1,147815.1
C333879495,high_risk,0.6289373545739141,0.6289373545739141,1,1,146534.96
C249515830,high_risk,0.6287614972869514,0.6287614972869514,1,1,279846.24
C1466558382,high_risk,0.6286113565515511,0.6286113565515511,1,1,605790.2
C211973922,high_risk,0.6284355264822423,0.6284355264822423,1,1,9549.7
C728885526,high_risk,0.6284355264822423,0.5619328908248172,4,2,918821.45
C2123222442,high_risk,0.6283154708054208,0.6283154708054208,1,1,171369.73
C1223050066,high_risk,0.6271332029140586,0.6271332029140586,1,1,104335.07
C57624756,high_risk,0.6268497596831988,0.6268497596831988,1,1,228710.05
C1552870927,high_risk,0.6266945997485851,0.6266945997485851,1,1,313373.56
C500618423,high_risk,0.6266652922866807,0.6266652922866807,1,1,271002.7
C1210180003,high_risk,0.62661245858265,0.62661245858265,1,1,1331086.47
C1982404838,high_risk,0.62661245858265,0.62661245858265,1,1,1331086.47
C13692003,high_risk,0.6262806280393476,0.6262806280393476,1,1,132842.64
C297927961,high_risk,0.6262806280393476,0.5519628724817611,2,1,184592.58000000002
C702500163,high_risk,0.6261753797553785,0.6261753797553785,1,1,134426.08
C566891420,high_risk,0.6258875254626399,0.6258875254626399,1,1,539430.95
C1648700617,high_risk,0.6258502810742654,0.6258502810742654,1,1,324397.94
C1893772493,high_risk,0.6256675387144979,0.6256675387144979,1,1,189703.56
C466032056,high_risk,0.6250906835716076,0.6250906835716076,1,1,596617.87
C2082509879,high_risk,0.6250040782903236,0.6250040782903236,1,1,146331.12
C1193841543,high_risk,0.6249108061246295,0.6249108061246295,1,1,472385.25
C1784834205,high_risk,0.6247163971645124,0.6247163971645124,1,1,49661.18
C2076249476,high_risk,0.6246871736220331,0.6246871736220331,1,1,29467.02
C1335061928,high_risk,0.6245555444435036,0.6245555444435036,1,1,681093.57
C2017530134,high_risk,0.6238468107076284,0.6238468107076284,1,1,50137.65
C1272115420,high_risk,0.6233151294613812,0.6233151294613812,1,1,598674.03
C1818747191,high_risk,0.6231667135807293,0.6231667135807293,1,1,48252.82
C1144897090,high_risk,0.6219707727074999,0.6219707727074999,1,1,31646.31
C1291286504,high_risk,0.6219707727074999,0.50706877297547,6,2,428022.58
C115885991,high_risk,0.6217207925111403,0.6217207925111403,1,1,606149.34
C1663011970,high_risk,0.6217207925111403,0.6217207925111403,1,1,606149.34
C1267042315,high_risk,0.6216946846406322,0.6216946846406322,1,1,607616.73
C1417413828,high_risk,0.6216647126437589,0.6216647126437589,1,1,276094.92
C1015122628,high_risk,0.6214903509193335,0.6214903509193335,1,1,98247.27
C601893033,high_risk,0.6214903509193335,0.5391169990304421,4,2,185940.7
C1055601039,high_risk,0.6212440101407819,0.6212440101407819,1,1,180368.84
C593447952,high_risk,0.6207503587953589,0.6207503587953589,1,1,483544.3
C815336475,high_risk,0.6203567346237718,0.6203567346237718,1,1,188238.54
C1587872480,high_risk,0.6201202435822024,0.6201202435822024,1,1,173842.23
C739264372,high_risk,0.619968057772007,0.619968057772007,1,1,287265.38
C1651855867,high_risk,0.6198519591343088,0.6198519591343088,1,1,6287.28
C1765702,high_risk,0.6198519591343088,0.6198519591343088,1,1,6287.28
C930900166,high_risk,0.6191185203192352,0.6191185203192352,1,1,147844.59
C727497138,high_risk,0.6190069279316981,0.6190069279316981,1,1,435589.96
C263833514,high_risk,0.6188730798096373,0.6188730798096373,1,1,154160.82
C503195940,high_risk,0.6188730798096373,0.6188730798096373,1,1,154160.82
C2110558717,high_risk,0.6186825340114097,0.6186825340114097,1,1,118365.47
C1302725372,high_risk,0.6183659609095193,0.6183659609095193,1,1,24936.34
C660143728,high_risk,0.6183659609095193,0.5816553797841265,4,2,127574.45
C1793899405,high_risk,0.6177755384844802,0.6177755384844802,1,1,106847.36
C691691381,high_risk,0.6175868261880562,0.6175868261880562,1,1,338767.1
C1325866488,high_risk,0.6175464818702484,0.6175464818702484,1,1,81694.11
C2142129482,high_risk,0.6168816676615473,0.6168816676615473,1,1,169106.97
C1788034018,high_risk,0.6167808627155682,0.6167808627155682,1,1,443200.31
C1761291320,high_risk,0.616521731311253,0.5867703634319313,3,1,224302.41999999998
C565881091,high_risk,0.616521731311253,0.616521731311253,1,1,53560.68
C406749219,high_risk,0.6164663310922649,0.6164663310922649,1,1,103005.78
C1195064186,high_risk,0.6164357990176232,0.6164357990176232,1,1,48134.99
C1961176822,high_risk,0.6164357990176232,0.4749371515554219,3,1,112176.38
C2037806977,high_risk,0.6159862741412139,0.6159862741412139,1,1,46442.24
C1460126155,high_risk,0.6158366982179739,0.6158366982179739,1,1,191177.92
C1122233828,high_risk,0.6157164470487109,0.6157164470487109,1,1,32325.24
C1822630059,high_risk,0.6156272885699741,0.6156272885699741,1,1,265803.38
C1726715997,high_risk,0.6148032633779511,0.6148032633779511,1,1,16626.81
C3886839,high_risk,0.614541416390457,0.614541416390457,1,1,119570.96
C576894497,high_risk,0.6141745150983463,0.6141745150983463,1,1,141131.23
C1609086753,high_risk,0.6137085334131669,0.6137085334131669,1,1,540789.56
C1964926542,high_risk,0.6134975777659109,0.6134975777659109,1,1,70543.76
C1401737458,high_risk,0.6132953921044039,0.6132953921044039,1,1,65525.9
C812586739,high_risk,0.6132953921044039,0.4881396441842793,6,1,699566.1699999999
